"","entrezgene","uniprotswissprot","ensembl_gene_id","external_gene_name","description"
"14498",3885646,"","FBgn0053978","CG33978",""
"14499",43344,"","FBgn0039554","CG5003",""
"14500",50459,"","FBgn0040985","CG6115",""
"14501",32299,"","FBgn0030484","GstT4","Glutathione S transferase T4 [Source:FlyBase;Acc:FBgn0030484]"
"14502",38499,"","FBgn0011653","mas","masquerade [Source:FlyBase;Acc:FBgn0011653]"
"14503",40915,"","FBgn0037512","CG2616",""
"14504",326166,"","FBgn0051852","Tap42","Two A-associated protein of 42kDa [Source:FlyBase;Acc:FBgn0051852]"
"14505",19834759,"","FBgn0267043","CG45487",""
"14506",41368,"","FBgn0037895","CG6723",""
"14507",36854,"","FBgn0016131","Cdk4","Cyclin-dependent kinase 4 [Source:FlyBase;Acc:FBgn0016131]"
"14508",43559,"","FBgn0039735","Nph","Nucleophosmin [Source:FlyBase;Acc:FBgn0039735]"
"14509",42975,"","FBgn0051121","CG31121",""
"14510",42456,"","FBgn0051199","CG31199",""
"14511",32162,"","FBgn0001083","fw","furrowed [Source:FlyBase;Acc:FBgn0001083]"
"14512",39620,"","FBgn0000216","Brd","Bearded [Source:FlyBase;Acc:FBgn0000216]"
"14513",34038,"","FBgn0264087","Slob","Slowpoke binding protein [Source:FlyBase;Acc:FBgn0264087]"
"14514",34038,"Q8IPH9","FBgn0264087","Slob","Slowpoke binding protein [Source:FlyBase;Acc:FBgn0264087]"
"14515",34309,"P31009","FBgn0004867","RpS2","Ribosomal protein S2 [Source:FlyBase;Acc:FBgn0004867]"
"14516",19834964,"","FBgn0266488","CG45087",""
"14517",318657,"","FBgn0051279","CG31279",""
"14518",38541,"","FBgn0035540","Syx17","Syntaxin 17 [Source:FlyBase;Acc:FBgn0035540]"
"14519",14462485,"","FBgn0264816","koko","kokopelli [Source:FlyBase;Acc:FBgn0264816]"
"14520",37329,"","FBgn0034527","CG9945",""
"14521",36134,"","FBgn0033547","CG12935",""
"14522",40506,"P61209","FBgn0010348","Arf79F","ADP ribosylation factor at 79F [Source:FlyBase;Acc:FBgn0010348]"
"14523",3355133,"Q8T0G4","FBgn0039994","conu","conundrum [Source:FlyBase;Acc:FBgn0039994]"
"14524",8673960,"","FBgn0259957","CG42467",""
"14525",2768964,"P82985","FBgn0041622","Or69a","Odorant receptor 69a [Source:FlyBase;Acc:FBgn0041622]"
"14526",2768964,"Q9VU27","FBgn0041622","Or69a","Odorant receptor 69a [Source:FlyBase;Acc:FBgn0041622]"
"14527",34253,"","FBgn0032111","CG13110",""
"14528",41484,"","FBgn0038003","CG3916",""
"14529",3771941,"P84040","FBgn0053889","His4:CG33889",""
"14530",3772254,"P84040","FBgn0053889","His4:CG33889",""
"14531",3772325,"P84040","FBgn0053889","His4:CG33889",""
"14532",3772319,"P84040","FBgn0053889","His4:CG33889",""
"14533",3772113,"P84040","FBgn0053889","His4:CG33889",""
"14534",3772129,"P84040","FBgn0053889","His4:CG33889",""
"14535",3771935,"P84040","FBgn0053889","His4:CG33889",""
"14536",3771854,"P84040","FBgn0053889","His4:CG33889",""
"14537",3772519,"P84040","FBgn0053889","His4:CG33889",""
"14538",3772211,"P84040","FBgn0053889","His4:CG33889",""
"14539",41773,"P84040","FBgn0053889","His4:CG33889",""
"14540",3772509,"P84040","FBgn0053889","His4:CG33889",""
"14541",3772666,"P84040","FBgn0053889","His4:CG33889",""
"14542",3772314,"P84040","FBgn0053889","His4:CG33889",""
"14543",3771908,"P84040","FBgn0053889","His4:CG33889",""
"14544",3771893,"P84040","FBgn0053889","His4:CG33889",""
"14545",3772317,"P84040","FBgn0053889","His4:CG33889",""
"14546",3771947,"P84040","FBgn0053889","His4:CG33889",""
"14547",3771938,"P84040","FBgn0053889","His4:CG33889",""
"14548",3772708,"P84040","FBgn0053889","His4:CG33889",""
"14549",3772172,"P84040","FBgn0053889","His4:CG33889",""
"14550",318846,"P84040","FBgn0053889","His4:CG33889",""
"14551",3772096,"P84040","FBgn0053889","His4:CG33889",""
"14552",34225,"Q94899","FBgn0013746","alien",""
"14553",8674081,"","FBgn0250824","CG33655",""
"14554",45785,"","FBgn0027086","IleRS","Isoleucyl-tRNA synthetase [Source:FlyBase;Acc:FBgn0027086]"
"14555",2768948,"","FBgn0035802","Pura","Puratrophin-1-like [Source:FlyBase;Acc:FBgn0035802]"
"14556",40336,"","FBgn0041100","park","parkin [Source:FlyBase;Acc:FBgn0041100]"
"14557",48805,"Q9V3A4","FBgn0002022","Catsup","Catecholamines up [Source:FlyBase;Acc:FBgn0002022]"
"14558",43065,"","FBgn0039325","CG10560",""
"14559",31673,"","FBgn0029949","CG15035",""
"14560",35327,"","FBgn0051678","CG31678",""
"14561",37774,"","FBgn0034913","Snap29","Synaptosomal-associated protein 29kDa [Source:FlyBase;Acc:FBgn0034913]"
"14562",46121,"Q9VTE5","FBgn0010741","Pfdn2","Prefoldin 2 [Source:FlyBase;Acc:FBgn0010741]"
"14563",42862,"","FBgn0026317","Tsc1",""
"14564",39077,"P02516","FBgn0001224","Hsp23","Heat shock protein 23 [Source:FlyBase;Acc:FBgn0001224]"
"14565",32742,"","FBgn0030855","CG5800",""
"14566",37922,"O77460","FBgn0016687","Nurf-38","Nucleosome remodeling factor - 38kD [Source:FlyBase;Acc:FBgn0016687]"
"14567",37922,"","FBgn0016687","Nurf-38","Nucleosome remodeling factor - 38kD [Source:FlyBase;Acc:FBgn0016687]"
"14568",3771879,"P02255","FBgn0053822","His1:CG33822",""
"14569",3772665,"P02255","FBgn0053822","His1:CG33822",""
"14570",3771910,"P02255","FBgn0053822","His1:CG33822",""
"14571",3771838,"P02255","FBgn0053822","His1:CG33822",""
"14572",3772225,"P02255","FBgn0053822","His1:CG33822",""
"14573",3772702,"P02255","FBgn0053822","His1:CG33822",""
"14574",3772715,"P02255","FBgn0053822","His1:CG33822",""
"14575",3772077,"P02255","FBgn0053822","His1:CG33822",""
"14576",3771803,"P02255","FBgn0053822","His1:CG33822",""
"14577",3771981,"P02255","FBgn0053822","His1:CG33822",""
"14578",3771816,"P02255","FBgn0053822","His1:CG33822",""
"14579",318854,"P02255","FBgn0053822","His1:CG33822",""
"14580",3772409,"P02255","FBgn0053822","His1:CG33822",""
"14581",3771912,"P02255","FBgn0053822","His1:CG33822",""
"14582",3771818,"P02255","FBgn0053822","His1:CG33822",""
"14583",3772004,"P02255","FBgn0053822","His1:CG33822",""
"14584",3772075,"P02255","FBgn0053822","His1:CG33822",""
"14585",43493,"Q07093","FBgn0013972","Gycalpha99B","Guanylyl cyclase alpha-subunit at 99B [Source:FlyBase;Acc:FBgn0013972]"
"14586",10178890,"","FBgn0261630","CG42713",""
"14587",19834824,"","FBgn0266540","CG45101",""
"14588",8674000,"","FBgn0260659","CG42542",""
"14589",14462585,"","FBgn0263774","CG43691",""
"14590",33194,"Q9VPM5","FBgn0086912","mbm","mushroom body miniature [Source:FlyBase;Acc:FBgn0086912]"
"14591",31217,"","FBgn0023526","CG2865",""
"14592",14462614,"","FBgn0263741","CG43666",""
"14593",43317,"","FBgn0039530","Tusp",""
"14594",47764,"P81641","FBgn0000079","Amy-p","Amylase proximal [Source:FlyBase;Acc:FBgn0000079]"
"14595",47764,"P08144","FBgn0000079","Amy-p","Amylase proximal [Source:FlyBase;Acc:FBgn0000079]"
"14596",47764,"","FBgn0000079","Amy-p","Amylase proximal [Source:FlyBase;Acc:FBgn0000079]"
"14597",39740,"","FBgn0036551","CG17029",""
"14598",40524,"","FBgn0037215","beta-Man","beta-Mannosidase [Source:FlyBase;Acc:FBgn0037215]"
"14599",36052,"","FBgn0033481","CG12920",""
"14600",14462612,"","FBgn0263849","CG43710",""
"14601",38023,"","FBgn0035103","Vdup1","Vitamin D[[3]] up-regulated protein 1 [Source:FlyBase;Acc:FBgn0035103]"
"14602",319016,"","FBgn0260479","CG31904",""
"14603",37932,"","FBgn0035033","CG3548",""
"14604",44132,"Q9V3U9","FBgn0029161","slmo","slowmo [Source:FlyBase;Acc:FBgn0029161]"
"14605",3772007,"Q2MGL3","FBgn0066304","Rpp20",""
"14606",38934,"","FBgn0087039","Sbp2","SECIS-binding protein 2 [Source:FlyBase;Acc:FBgn0087039]"
"14607",43548,"","FBgn0260759","CG42557",""
"14608",53426,"","FBgn0040506","ACXE",""
"14609",35082,"","FBgn0032665","CG15152",""
"14610",39173,"Q9XYF4","FBgn0026404","Dronc","Death regulator Nedd2-like caspase [Source:FlyBase;Acc:FBgn0026404]"
"14611",12798367,"","FBgn0262984","CG43292",""
"14612",40652,"","FBgn0037326","CG14669",""
"14613",19835431,"","FBgn0266538","CG45099",""
"14614",36202,"Q7JRP4","FBgn0033610","CG18335",""
"14615",43306,"","FBgn0039521","CG5402",""
"14616",47080,"","FBgn0000028","acj6","abnormal chemosensory jump 6 [Source:FlyBase;Acc:FBgn0000028]"
"14617",47080,"P24350","FBgn0000028","acj6","abnormal chemosensory jump 6 [Source:FlyBase;Acc:FBgn0000028]"
"14618",326246,"","FBgn0053056","CG33056",""
"14619",36101,"","FBgn0033521","CG12896",""
"14620",39496,"","FBgn0036349","SNCF","SoxNeuro Co-Factor [Source:FlyBase;Acc:FBgn0036349]"
"14621",326161,"","FBgn0051793","CG31793",""
"14622",32190,"","FBgn0030386","CG2574",""
"14623",41850,"Q9Y0I1","FBgn0027378","MRG15","MORF-related gene 15 [Source:FlyBase;Acc:FBgn0027378]"
"14624",34048,"","FBgn0031936","CG13794",""
"14625",318101,"","FBgn0052588","CG32588",""
"14626",42573,"","FBgn0038909","CG6569",""
"14627",39057,"","FBgn0035970","CG4483",""
"14628",43658,"","FBgn0039806","CG15545",""
"14629",43146,"P22815","FBgn0000206","boss","bride of sevenless [Source:FlyBase;Acc:FBgn0000206]"
"14630",43152,"Q01069","FBgn0002733","E(spl)mbeta-HLH","Enhancer of split mbeta, helix-loop-helix [Source:FlyBase;Acc:FBgn0002733]"
"14631",36767,"","FBgn0034066","CG8397",""
"14632",3885639,"","FBgn0053985","CG33985",""
"14633",33392,"Q01842","FBgn0000097","aop","anterior open [Source:FlyBase;Acc:FBgn0000097]"
"14634",43100,"","FBgn0039356","CG5039",""
"14635",7354376,"C0HJX4","FBgn0259730","tal-1A","tarsal-less 1A [Source:FlyBase;Acc:FBgn0259730]"
"14636",7354381,"C0HJX4","FBgn0259730","tal-1A","tarsal-less 1A [Source:FlyBase;Acc:FBgn0259730]"
"14637",7354376,"C0HJX5","FBgn0259730","tal-1A","tarsal-less 1A [Source:FlyBase;Acc:FBgn0259730]"
"14638",7354381,"C0HJX5","FBgn0259730","tal-1A","tarsal-less 1A [Source:FlyBase;Acc:FBgn0259730]"
"14639",32792,"Q9VWY6","FBgn0022724","Taf8","TBP-associated factor 8 [Source:FlyBase;Acc:FBgn0022724]"
"14640",40114,"","FBgn0036872","CG12519",""
"14641",38304,"","FBgn0035337","CG15877",""
"14642",31732,"","FBgn0030000","CG2260",""
"14643",34353,"","FBgn0085188","CG34159",""
"14644",5740122,"","FBgn0263829","CG34334",""
"14645",32781,"","FBgn0030886","CG12672",""
"14646",32001,"","FBgn0052672","Atg8a","Autophagy-related 8a [Source:FlyBase;Acc:FBgn0052672]"
"14647",33480,"","FBgn0031467","Cpr23B","Cuticular protein 23B [Source:FlyBase;Acc:FBgn0031467]"
"14648",64874,"","FBgn0041588","eIF2D","eukaryotic translation initiation factor 2D [Source:FlyBase;Acc:FBgn0041588]"
"14649",44498,"Q9U4F3","FBgn0029117","Surf1","Surfeit 1 [Source:FlyBase;Acc:FBgn0029117]"
"14650",35806,"","FBgn0050371","CG30371",""
"14651",42782,"","FBgn0039093","CG10183",""
"14652",43709,"","FBgn0019990","Gcn2",""
"14653",32821,"","FBgn0022355","Tsf1","Transferrin 1 [Source:FlyBase;Acc:FBgn0022355]"
"14654",50301,"","FBgn0040828","CG13306",""
"14655",43838,"","FBgn0019985","mGluR","metabotropic Glutamate Receptor [Source:FlyBase;Acc:FBgn0019985]"
"14656",43838,"P91685","FBgn0019985","mGluR","metabotropic Glutamate Receptor [Source:FlyBase;Acc:FBgn0019985]"
"14657",40908,"","FBgn0015570","alpha-Est2","alpha-Esterase-2 [Source:FlyBase;Acc:FBgn0015570]"
"14658",42334,"","FBgn0038715","CG7333",""
"14659",42212,"","FBgn0038611","CG14309",""
"14660",34330,"P23645","FBgn0000180","bib","big brain [Source:FlyBase;Acc:FBgn0000180]"
"14661",34330,"","FBgn0000180","bib","big brain [Source:FlyBase;Acc:FBgn0000180]"
"14662",31394,"","FBgn0025739","pon","partner of numb [Source:FlyBase;Acc:FBgn0025739]"
"14663",35374,"","FBgn0284251","l(2)05287","lethal (2) 05287 [Source:FlyBase;Acc:FBgn0284251]"
"14664",4379867,"","FBgn0083991","CG34155",""
"14665",50251,"","FBgn0040778","CG17977",""
"14666",33356,"","FBgn0027597","CG17712",""
"14667",12797970,"","FBgn0262686","CG43156",""
"14668",50191,"","FBgn0040718","CG15353",""
"14669",35843,"","FBgn0267792","rgr","regular [Source:FlyBase;Acc:FBgn0267792]"
"14670",34845,"Q9VJS7","FBgn0264810","Pburs","Partner of Bursicon [Source:FlyBase;Acc:FBgn0264810]"
"14671",39847,"","FBgn0036643","Syx8","Syntaxin 8 [Source:FlyBase;Acc:FBgn0036643]"
"14672",43800,"","FBgn0039911","CG1909",""
"14673",36300,"","FBgn0033685","OSCP1","Organic solute carrier partner 1 [Source:FlyBase;Acc:FBgn0033685]"
"14674",36605,"","FBgn0033936","Achl","Achilles [Source:FlyBase;Acc:FBgn0033936]"
"14675",43506,"Q9VAH9","FBgn0039691","IntS11","Integrator 11 [Source:FlyBase;Acc:FBgn0039691]"
"14676",50263,"","FBgn0020300","geko",""
"14677",39409,"","FBgn0036278","CrzR","Corazonin receptor [Source:FlyBase;Acc:FBgn0036278]"
"14678",37941,"Q9W130","FBgn0015040","Cyp9c1","Cytochrome P450-9c1 [Source:FlyBase;Acc:FBgn0015040]"
"14679",36253,"","FBgn0062449","CG13197",""
"14680",36872,"","FBgn0034152","Acp53C14a","Accessory gland protein 53C14a [Source:FlyBase;Acc:FBgn0034152]"
"14681",32348,"","FBgn0030528","CG11095",""
"14682",39645,"","FBgn0266452","CTPsyn","CTP synthase [Source:FlyBase;Acc:FBgn0266452]"
"14683",39645,"Q9VUL1","FBgn0266452","CTPsyn","CTP synthase [Source:FlyBase;Acc:FBgn0266452]"
"14684",36324,"","FBgn0033702","CG8854",""
"14685",40457,"Q9VNV3","FBgn0015075","Ddx1","Dead-box-1 [Source:FlyBase;Acc:FBgn0015075]"
"14686",40050,"","FBgn0036817","CG6865",""
"14687",44108,"","FBgn0025360","Optix",""
"14688",44108,"Q95RW8","FBgn0025360","Optix",""
"14689",53515,"","FBgn0040299","Myo28B1","Myosin 28B1 [Source:FlyBase;Acc:FBgn0040299]"
"14690",39657,"","FBgn0036489","CG7011",""
"14691",32521,"","FBgn0030684","CG8260",""
"14692",326216,"","FBgn0052446","Atox1","Antioxidant 1 copper chaperone [Source:FlyBase;Acc:FBgn0052446]"
"14693",19836139,"","FBgn0267050","CG45494",""
"14694",19835131,"","FBgn0267050","CG45494",""
"14695",19834833,"","FBgn0267050","CG45494",""
"14696",19835787,"","FBgn0267050","CG45494",""
"14697",42550,"Q27368","FBgn0011766","E2f1","E2F transcription factor 1 [Source:FlyBase;Acc:FBgn0011766]"
"14698",42550,"","FBgn0011766","E2f1","E2F transcription factor 1 [Source:FlyBase;Acc:FBgn0011766]"
"14699",33959,"","FBgn0017551","Rca1","Regulator of cyclin A1 [Source:FlyBase;Acc:FBgn0017551]"
"14700",NA,"Q9VYB0","FBgn0030501","BthD","BthD selenoprotein [Source:FlyBase;Acc:FBgn0030501]"
"14701",37245,"","FBgn0034452","Oseg6","Outer segment 6 [Source:FlyBase;Acc:FBgn0034452]"
"14702",43714,"","FBgn0039850","CG11333",""
"14703",35768,"","FBgn0033250","CG14762",""
"14704",35834,"","FBgn0033301","CG12780",""
"14705",3771840,"","FBgn0053768","CG33768",""
"14706",41089,"","FBgn0028708","Mst85C",""
"14707",42369,"","FBgn0038745","CG4538",""
"14708",42177,"","FBgn0011481","Ssdp","Sequence-specific single-stranded DNA-binding protein [Source:FlyBase;Acc:FBgn0011481]"
"14709",14462615,"","FBgn0263742","CG43667",""
"14710",43600,"","FBgn0039758","CG9737",""
"14711",34835,"","FBgn0028916","CG33090",""
"14712",34835,"Q7KT91","FBgn0028916","CG33090",""
"14713",37309,"","FBgn0034507","CG11192",""
"14714",45961,"","FBgn0004401","Pep","Protein on ecdysone puffs [Source:FlyBase;Acc:FBgn0004401]"
"14715",45961,"P41073","FBgn0004401","Pep","Protein on ecdysone puffs [Source:FlyBase;Acc:FBgn0004401]"
"14716",41767,"P23779","FBgn0004629","Cys","Cystatin-like [Source:FlyBase;Acc:FBgn0004629]"
"14717",42481,"","FBgn0013995","Calx","Na/Ca-exchange protein [Source:FlyBase;Acc:FBgn0013995]"
"14718",35342,"","FBgn0032884","Pomp",""
"14719",34440,"","FBgn0032256","RluA-2",""
"14720",32654,"","FBgn0030780","CG13008",""
"14721",35895,"","FBgn0033354","FANCI","Fanconi anemia complementation group I [Source:FlyBase;Acc:FBgn0033354]"
"14722",3772064,"","FBgn0004407","DNApol-gamma35","DNA polymerase gamma 35kD [Source:FlyBase;Acc:FBgn0004407]"
"14723",32457,"","FBgn0261703","gce","germ cell-expressed bHLH-PAS [Source:FlyBase;Acc:FBgn0261703]"
"14724",32670,"","FBgn0030794","CG13005",""
"14725",260693,"Q8IRZ5","FBgn0062565","Or19b","Odorant receptor 19b [Source:FlyBase;Acc:FBgn0062565]"
"14726",35115,"Q9VJ71","FBgn0032693","Cyp310a1",""
"14727",38124,"","FBgn0035189","CG9119",""
"14728",32160,"P54356","FBgn0003865","tsg","twisted gastrulation [Source:FlyBase;Acc:FBgn0003865]"
"14729",38829,"","FBgn0035780","CG18417",""
"14730",38595,"Q9VRJ1","FBgn0028962","AlaRS-m","Alanyl-tRNA synthetase, mitochondrial [Source:FlyBase;Acc:FBgn0028962]"
"14731",38504,"P48613","FBgn0003710","tipE","temperature-induced paralytic E [Source:FlyBase;Acc:FBgn0003710]"
"14732",12798588,"","FBgn0262535","CG43089",""
"14733",39958,"","FBgn0259174","Nedd4",""
"14734",39958,"Q9VVI3","FBgn0259174","Nedd4",""
"14735",41343,"P48588","FBgn0086472","RpS25","Ribosomal protein S25 [Source:FlyBase;Acc:FBgn0086472]"
"14736",33577,"","FBgn0031548","CG8852",""
"14737",35007,"","FBgn0264695","Mhc","Myosin heavy chain [Source:FlyBase;Acc:FBgn0264695]"
"14738",35007,"P05661","FBgn0264695","Mhc","Myosin heavy chain [Source:FlyBase;Acc:FBgn0264695]"
"14739",36717,"Q6WV20","FBgn0034025","GalNAc-T1",""
"14740",36717,"","FBgn0034025","GalNAc-T1",""
"14741",41060,"","FBgn0037638","CG8379",""
"14742",38283,"","FBgn0035318","CG9018",""
"14743",36996,"","FBgn0034249","RhoGAP54D","Rho GTPase activating protein at 54D [Source:FlyBase;Acc:FBgn0034249]"
"14744",42054,"","FBgn0038469","CG4009",""
"14745",37715,"Q9W1P8","FBgn0034865","Or59b","Odorant receptor 59b [Source:FlyBase;Acc:FBgn0034865]"
"14746",40812,"O97069","FBgn0026565","CG1315",""
"14747",41922,"","FBgn0038373","CG4546",""
"14748",318949,"","FBgn0051802","CG31802",""
"14749",7354423,"","FBgn0259203","CG42307",""
"14750",41197,"","FBgn0037749","CG9471",""
"14751",36283,"","FBgn0004839","otk","off-track [Source:FlyBase;Acc:FBgn0004839]"
"14752",36283,"Q6AWJ9","FBgn0004839","otk","off-track [Source:FlyBase;Acc:FBgn0004839]"
"14753",37116,"","FBgn0027835","Dp1","Dodeca-satellite-binding protein 1 [Source:FlyBase;Acc:FBgn0027835]"
"14754",NA,"","FBgn0284226","CG46310",""
"14755",35237,"","FBgn0032796","CG10188",""
"14756",34760,"","FBgn0032523","CG16956",""
"14757",32371,"","FBgn0040153","l(1)G0469","lethal (1) G0469 [Source:FlyBase;Acc:FBgn0040153]"
"14758",14462486,"","FBgn0263983","CG43732",""
"14759",41866,"","FBgn0266722","Trs33","TRAPP subunit 33 [Source:FlyBase;Acc:FBgn0266722]"
"14760",31922,"","FBgn0030159","CG9689",""
"14761",53541,"","FBgn0040097","lectin-30A",""
"14762",317938,"","FBgn0052248","CG32248",""
"14763",34500,"Q94920","FBgn0004363","porin",""
"14764",31694,"","FBgn0029968","Ir7g","Ionotropic receptor 7g [Source:FlyBase;Acc:FBgn0029968]"
"14765",34914,"Q9VJN9","FBgn0028944","Semp1","Seminal metalloprotease-1 [Source:FlyBase;Acc:FBgn0028944]"
"14766",37517,"","FBgn0034691","Synj","Synaptojanin [Source:FlyBase;Acc:FBgn0034691]"
"14767",41835,"","FBgn0051344","CG31344",""
"14768",43234,"P10181","FBgn0003267","ro","rough [Source:FlyBase;Acc:FBgn0003267]"
"14769",32330,"","FBgn0030514","CG9941",""
"14770",43563,"","FBgn0039738","Mgat2",""
"14771",37221,"","FBgn0034436","CG11961",""
"14772",32700,"Q24186","FBgn0002590","RpS5a","Ribosomal protein S5a [Source:FlyBase;Acc:FBgn0002590]"
"14773",39076,"P05812","FBgn0001227","Hsp67Ba","Heat shock gene 67Ba [Source:FlyBase;Acc:FBgn0001227]"
"14774",37699,"","FBgn0085453","CG34424",""
"14775",34889,"","FBgn0028888","CG4168",""
"14776",36732,"","FBgn0284254","Impbeta11","Importin beta11 [Source:FlyBase;Acc:FBgn0284254]"
"14777",10178889,"","FBgn0261831","CG42763",""
"14778",35564,"","FBgn0013732","sced","scrambled [Source:FlyBase;Acc:FBgn0013732]"
"14779",40477,"","FBgn0037172","ND-B14.5AL","NADH dehydrogenase (ubiquinone) B14.5 A subunit-like [Source:FlyBase;Acc:FBgn0037172]"
"14780",38644,"Q24574","FBgn0016756","Usp47","Ubiquitin specific protease 47 [Source:FlyBase;Acc:FBgn0016756]"
"14781",38644,"","FBgn0016756","Usp47","Ubiquitin specific protease 47 [Source:FlyBase;Acc:FBgn0016756]"
"14782",32796,"Q94981","FBgn0017418","ari-1","ariadne 1 [Source:FlyBase;Acc:FBgn0017418]"
"14783",39794,"","FBgn0036598","CG4982",""
"14784",36232,"Q7JR71","FBgn0033631","Sod3","Superoxide dismutase 3 [Source:FlyBase;Acc:FBgn0033631]"
"14785",36232,"","FBgn0033631","Sod3","Superoxide dismutase 3 [Source:FlyBase;Acc:FBgn0033631]"
"14786",30970,"","FBgn0040373","CG3038",""
"14787",41707,"","FBgn0038195","CG3061",""
"14788",34413,"P11420","FBgn0267821","da","daughterless [Source:FlyBase;Acc:FBgn0267821]"
"14789",34144,"","FBgn0032022","CG14275",""
"14790",41108,"","FBgn0037675","HP1e","Heterochromatin Protein 1e [Source:FlyBase;Acc:FBgn0037675]"
"14791",318954,"","FBgn0051809","CG31809",""
"14792",41761,"","FBgn0038238","CG14854",""
"14793",35655,"Q9V4K2","FBgn0041243","Gr43a","Gustatory receptor 43a [Source:FlyBase;Acc:FBgn0041243]"
"14794",35655,"","FBgn0041243","Gr43a","Gustatory receptor 43a [Source:FlyBase;Acc:FBgn0041243]"
"14795",38842,"","FBgn0035791","CG8539",""
"14796",2768902,"Q7KV14","FBgn0053238","Ste:CG33238",""
"14797",34833,"","FBgn0261529","ms(2)34Fe","male sterile (2) 34Fe [Source:FlyBase;Acc:FBgn0261529]"
"14798",38835,"","FBgn0035785","ppk26","pickpocket 26 [Source:FlyBase;Acc:FBgn0035785]"
"14799",50316,"","FBgn0040843","CG15213",""
"14800",39575,"","FBgn0036417","CG7906",""
"14801",318574,"","FBgn0051055","CG31055",""
"14802",33104,"","FBgn0031171","CG1801",""
"14803",41784,"","FBgn0038256","CG7530",""
"14804",41887,"","FBgn0038341","AdamTS-A","ADAM metallopeptidase with thrombospondin type 1 motif A [Source:FlyBase;Acc:FBgn0038341]"
"14805",38227,"","FBgn0035270","CG13933",""
